Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss,Day,Month,Meal_Dinner,Meal_Lunch,Food_Category_Rice,Food_Category_Soup,Food_Category_Vegetables,Canteen_Section_B,Canteen_Section_C,Canteen_Section_D,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
0.41,3.0,1.23,21,7,True,False,False,False,True,True,False,False,True,False,False,False,False,False
3.37,2.0,6.74,9,7,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.25,3.0,6.75,29,6,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2.8,2.0,5.6,28,6,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1.98,1.5,2.97,9,8,False,True,False,True,False,False,False,False,False,True,False,False,False,False
3.21,1.5,4.81,16,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.83,3.0,2.49,2,8,False,False,False,False,True,False,False,True,False,True,False,False,False,False
2.61,3.0,7.83,1,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False
4.27,1.5,6.4,6,8,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.77,2.0,1.54,24,6,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1.44,2.0,2.88,14,6,False,True,True,False,False,False,False,True,False,True,False,False,False,False
3.08,3.0,9.24,11,6,True,False,False,False,True,True,False,False,False,False,False,False,False,True
4.76,8.0,38.08,8,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.08,8.0,32.64,25,6,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3.35,3.0,10.05,12,6,True,False,False,False,True,False,True,False,False,False,False,True,False,False
2.15,8.0,17.2,10,8,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.44,8.0,3.52,6,7,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.37,8.0,10.96,2,8,False,True,False,False,False,False,True,False,False,True,False,False,False,False
3.53,1.5,5.29,19,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.55,1.5,2.33,5,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.29,2.0,2.58,8,7,False,True,True,False,False,False,False,True,False,False,False,False,True,False
4.84,2.0,9.68,15,6,False,True,True,False,False,False,True,False,False,False,True,False,False,False
1.62,3.0,4.86,21,6,False,True,False,False,True,False,False,True,False,True,False,False,False,False
0.78,2.0,1.56,16,7,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3.21,1.5,4.81,21,6,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0.76,8.0,6.08,31,7,False,True,False,False,False,False,False,False,False,False,False,True,False,False
3.29,2.0,6.58,19,7,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.13,2.0,0.26,9,7,True,False,True,False,False,False,False,True,False,False,False,False,False,True
2.47,1.5,3.71,12,7,False,True,False,True,False,False,False,True,False,True,False,False,False,False
4.17,2.0,8.34,5,8,False,True,True,False,False,False,False,False,False,False,False,False,True,False
4.2,2.0,8.4,24,7,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1.08,2.0,2.16,13,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False
4.54,8.0,36.32,6,7,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.82,2.0,7.64,10,7,False,True,True,False,False,False,True,False,False,False,False,True,False,False
3.28,8.0,26.24,27,7,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2.98,2.0,5.96,1,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1.0,2.0,2.0,15,7,True,False,True,False,False,False,False,True,False,False,False,False,True,False
4.1,8.0,32.8,5,7,True,False,False,False,False,False,False,True,False,True,False,False,False,False
4.83,3.0,14.49,13,7,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0.68,8.0,5.44,30,6,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0.49,3.0,1.47,26,6,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.22,3.0,0.66,15,6,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0.71,2.0,1.42,26,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False
4.88,2.0,9.76,10,8,True,False,True,False,False,False,True,False,False,False,True,False,False,False
3.11,2.0,6.22,5,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1.56,8.0,12.48,2,8,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.87,8.0,30.96,6,7,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2.98,8.0,23.84,3,7,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3.86,2.0,7.72,25,7,True,False,True,False,False,False,False,True,False,False,False,False,False,False
3.51,3.0,10.53,3,7,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1.17,1.5,1.75,5,7,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1.42,2.0,2.84,12,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1.47,2.0,2.94,31,7,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2.54,2.0,5.08,29,6,False,True,True,False,False,True,False,False,False,False,True,False,False,False
3.14,1.5,4.71,13,6,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3.39,8.0,27.12,9,8,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.37,3.0,1.11,28,6,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1.54,8.0,12.32,25,6,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2.3,2.0,4.6,7,8,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1.92,2.0,3.84,16,6,False,True,True,False,False,False,True,False,True,False,False,False,False,False
1.79,1.5,2.69,12,6,False,True,False,True,False,False,True,False,False,False,False,True,False,False
4.16,1.5,6.24,19,6,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1.6,3.0,4.8,1,8,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2.99,2.0,5.98,27,7,False,True,True,False,False,False,False,False,False,False,True,False,False,False
0.74,8.0,5.92,6,8,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1.41,2.0,2.82,19,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3.63,8.0,29.04,9,7,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0.24,3.0,0.72,31,7,True,False,False,False,True,True,False,False,False,False,False,True,False,False
4.78,1.5,7.17,20,7,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0.9,1.5,1.35,23,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False
4.53,8.0,36.24,24,7,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2.83,2.0,5.66,8,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.33,8.0,10.64,18,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3.07,2.0,6.14,29,6,False,False,True,False,False,False,True,False,False,False,True,False,False,False
4.61,3.0,13.83,9,8,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1.39,3.0,4.17,29,7,False,True,False,False,True,True,False,False,False,False,False,False,True,False
1.29,2.0,2.58,13,7,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0.69,2.0,1.38,11,6,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.9,2.0,1.8,1,8,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2.77,1.5,4.16,25,7,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2.05,2.0,4.1,1,8,True,False,True,False,False,False,False,True,False,False,False,False,False,False
4.16,8.0,33.28,1,7,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.6,1.5,5.4,13,7,True,False,False,True,False,False,False,False,False,False,True,False,False,False
3.97,3.0,11.91,4,7,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1.18,1.5,1.77,27,7,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3.01,2.0,6.02,20,7,False,True,True,False,False,True,False,False,False,False,True,False,False,False
3.02,1.5,4.53,25,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.85,2.0,3.7,26,6,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1.91,2.0,3.82,19,6,False,True,True,False,False,False,False,True,False,False,False,True,False,False
0.41,2.0,0.82,12,7,False,True,True,False,False,False,False,True,False,True,False,False,False,False
1.11,8.0,8.88,15,7,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2.81,8.0,22.48,28,6,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2.36,2.0,4.72,23,6,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1.96,3.0,5.88,13,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0.36,8.0,2.88,19,6,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.57,8.0,12.56,14,7,True,False,False,False,False,False,True,False,True,False,False,False,False,False
3.16,3.0,9.48,9,8,True,False,False,False,True,True,False,False,False,True,False,False,False,False
1.99,8.0,15.92,12,6,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3.42,3.0,10.26,24,7,False,True,False,False,True,False,False,False,False,False,False,True,False,False
3.05,8.0,24.4,26,6,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3.42,3.0,10.26,14,7,True,False,False,False,True,False,False,True,True,False,False,False,False,False
3.5,1.5,5.25,11,6,False,False,False,True,False,False,True,False,False,False,False,False,False,True
4.6,2.0,9.2,31,7,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.72,2.0,1.44,16,6,True,False,True,False,False,False,False,True,True,False,False,False,False,False
1.29,3.0,3.87,3,7,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2.34,1.5,3.51,5,7,True,False,False,True,False,True,False,False,False,True,False,False,False,False
0.26,2.0,0.52,11,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.65,1.5,0.98,6,8,True,False,False,True,False,False,False,True,False,False,False,False,False,True
0.81,8.0,6.48,10,8,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2.78,8.0,22.24,5,8,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.2,2.0,6.4,13,7,True,False,True,False,False,False,False,False,False,False,True,False,False,False
3.73,1.5,5.59,31,7,False,True,False,True,False,False,True,False,False,False,False,True,False,False
4.05,8.0,32.4,2,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2.82,1.5,4.23,16,7,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0.71,1.5,1.06,28,6,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1.93,1.5,2.9,26,7,True,False,False,True,False,False,False,True,False,True,False,False,False,False
2.47,1.5,3.71,29,6,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2.3,2.0,4.6,21,6,False,True,True,False,False,False,False,False,False,True,False,False,False,False
1.87,8.0,14.96,29,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.76,3.0,14.28,18,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2.79,1.5,4.19,17,6,True,False,False,True,False,False,False,True,False,False,False,False,True,False
4.33,1.5,6.5,21,6,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2.94,2.0,5.88,9,7,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.41,1.5,0.61,2,7,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3.86,3.0,11.58,7,8,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1.91,8.0,15.28,18,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.89,8.0,31.12,18,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.69,3.0,2.07,24,7,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1.93,2.0,3.86,18,6,False,True,True,False,False,True,False,False,False,False,False,False,False,True
0.1,8.0,0.8,8,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.65,2.0,7.3,8,7,False,True,True,False,False,False,False,False,False,False,False,False,True,False
0.88,1.5,1.32,15,7,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3.42,3.0,10.26,22,6,False,True,False,False,True,True,False,False,False,False,True,False,False,False
2.86,2.0,5.72,30,7,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.14,1.5,0.21,1,8,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2.78,8.0,22.24,28,7,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3.67,1.5,5.5,6,7,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1.76,1.5,2.64,4,8,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1.76,8.0,14.08,30,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False
